time,location,account,message,features
4/10/2020 9:27,Weston,WatchesStevenLion,re: @VanessaCorwin im ateh tehhe hospitehal buteh iteh's so backed up I can'teh geteh in! Stehay stehrong! Zeteha Tau forever! #Tau,"ateh,hospitehal,ateh tehhe hospitehal,zeteha,zeteha tau,iteh,geteh,buteh itehs,canteh,buteh,stehay,tehhe"
4/10/2020 9:27,Northwest,AttentativeJosephLight,re: @EmielRegis if youíre hurt drink mojitos itíll make you numb,"emielregis,itll,youre hurt,mojitos,youre"
4/10/2020 9:28,Southwest,RFastLopez,re: @EmielRegis if youíre hurt drink mojitos itíll make you numb,"emielregis,itll,youre hurt,mojitos,youre"
4/10/2020 9:28,Chapparal,Olive_Pickens85,re: @VanessaCorwin they put something in the mohitos to do that,mohitos
4/10/2020 9:28,Cheddarford,Richard_WallaceHorse1979,re: @VanessaCorwin im ateh tehhe hospitehal buteh iteh's so backed up I can'teh geteh in! Stehay stehrong! Zeteha Tau forever! #Tau,"ateh,hospitehal,ateh tehhe hospitehal,zeteha,zeteha tau,iteh,geteh,buteh itehs,canteh,buteh,stehay,tehhe"
4/10/2020 9:29,Weston,WileyLLight,"re: @RunningTree u have no food, if u had food then you wouldn't say you were hungry #then","food,runningtree"
4/10/2020 9:29,Southwest,CuriousLightBacklund,"re: @RunningTreenot smart, you just eat all the rations for the week","week,rations"
4/10/2020 9:30,Oak Willow,FleetBreadAlma,re: @DoNotWant @AlwaysSafePowerCompany Umm TV doesn't really work rn,"tv,alwayssafepowercompany umm tv,alwayssafepowercompany,umm,donotwant"
4/10/2020 9:30,Downtown,FearsRichard_BarnesOctopus,re:  @AlwaysSafePowerCompany I have never had any problems with Always Safe Power. I have nothing but good things to say. Can I have a donut?,"problems,safe,safe power,alwayssafepowercompany,power,donut"
4/10/2020 9:30,Downtown,NadineGuapoG,re: @VanessaCorwin Wait till Dad hears that they're not letting me in. I'll have him make some calls #HateIllWaste,"wait,dad,calls"
4/10/2020 9:31,East Parton,FleetGieseCar,re: @VanessaCorwin Wait till Dad hears that they're not letting me in. I'll have him make some calls #HateIllWaste,"wait,dad,calls"
4/10/2020 9:31,Northwest,AttentativeJosephLight,re: @AlwaysSafePowerCompany you maintain a monopoly to keep us under yuor THUMB I KNOW IT,"yuor thumb,monopoly,thumb,yuor,alwayssafepowercompany"
4/10/2020 9:31,Downtown,LBusyFunkhouser,re: @VanessaCorwin It would be great to die with her. She dumped me though I still love her.,
4/10/2020 9:32,Downtown,CuriousLightJanice_Walling,re: @AlwaysSafePowerCompany you maintain a monopoly to keep us under yuor THUMB I KNOW IT,"yuor thumb,monopoly,thumb,yuor,alwayssafepowercompany"
4/10/2020 9:32,Weston,FleetBurchBanana,"re: @RunningTreenot smart, you just eat all the rations for the week","week,rations"
4/10/2020 9:32,Southwest,Laura60Perkins,re: @AlwaysSafePowerCompany this is propogonda I know it,"propogonda,alwayssafepowercompany"
4/10/2020 9:32,Downtown,Wagner2017,re: @kristenugh I'm still alive #WinsImWaste,
4/10/2020 9:32,Broadview,RunsPatriciaOctopus,re: @VanessaCorwin It would be great to die with her. She dumped me though I still love her.,
4/10/2020 9:33,Easton,RacesRichardBird,re: @kristenugh I'm still alive #WinsImWaste,
4/10/2020 9:34,Downtown,WileyMatthewCouch,re: @VanessaCorwin It would be great to die with her. She dumped me though I still love her.,
4/10/2020 9:34,Southton,HoldsLisa_AyalaHorse,re: @EmielRegis if youíre hurt drink mojitos itíll make you numb,"emielregis,itll,youre hurt,mojitos,youre"
4/10/2020 9:34,Southwest,GuapoRBowl1982,re: @AlwaysSafePowerCompany this is propogonda I know it,"propogonda,alwayssafepowercompany"
4/10/2020 9:35,Southwest,HoldsStuartLion,re: @VanessaCorwin Wait till Dad hears that they're not letting me in. I'll have him make some calls #HateIllWaste,"wait,dad,calls"
4/10/2020 9:35,Old Town,CandidCLight1990,"re: @RunningTree u have no food, if u had food then you wouldn't say you were hungry #then","food,runningtree"
4/10/2020 9:35,Broadview,RasoHorse49,re: @AlwaysSafePowerCompany this is propogonda I know it,"propogonda,alwayssafepowercompany"
4/10/2020 9:36,Palace Hills,RunsRonnie_MapstonWhale,re: @AlwaysSafePowerCompany you maintain a monopoly to keep us under yuor THUMB I KNOW IT,"yuor thumb,monopoly,thumb,yuor,alwayssafepowercompany"
4/10/2020 9:36,Weston,AttentativeCouchMalcomb,re: @AlwaysSafePowerCompany this is propogonda I know it,"propogonda,alwayssafepowercompany"
4/10/2020 9:36,Broadview,DarleneCleverP,re: @VanessaCorwin they put something in the mohitos to do that,mohitos
4/10/2020 9:36,Broadview,SophiaSmartLaurie,"re: @RunningTree u have no food, if u had food then you wouldn't say you were hungry #then","food,runningtree"
4/10/2020 9:36,Southton,Suzanne_RockwellWhale12,re: @VanessaCorwin It would be great to die with her. She dumped me though I still love her.,
4/10/2020 9:37,Downtown,C1954Lafrance,re:  @AlwaysSafePowerCompany I have never had any problems with Always Safe Power. I have nothing but good things to say. Can I have a donut?,"problems,safe,safe power,alwayssafepowercompany,power,donut"
4/10/2020 9:37,Southton,AttentativeMartinLight,re: @kristenugh I'm still alive #WinsImWaste,
4/10/2020 9:38,Terrapin Springs,C2007Lyford,re: @AlwaysSafePowerCompany you maintain a monopoly to keep us under yuor THUMB I KNOW IT,"yuor thumb,monopoly,thumb,yuor,alwayssafepowercompany"
4/10/2020 9:39,Downtown,WatchesAnnette_BurkDog,"re: @RunningTree u have no food, if u had food then you wouldn't say you were hungry #then","food,runningtree"
4/10/2020 9:39,Broadview,ObnoxiousMelvilleCouch,re: @VanessaCorwin im ateh tehhe hospitehal buteh iteh's so backed up I can'teh geteh in! Stehay stehrong! Zeteha Tau forever! #Tau,"ateh,hospitehal,ateh tehhe hospitehal,zeteha,zeteha tau,iteh,geteh,buteh itehs,canteh,buteh,stehay,tehhe"
4/10/2020 9:40,Terrapin Springs,FuriousRLight,re:  @AlwaysSafePowerCompany I have never had any problems with Always Safe Power. I have nothing but good things to say. Can I have a donut?,"problems,safe,safe power,alwayssafepowercompany,power,donut"
4/10/2020 9:40,Downtown,FinleyCat84,re: @AlwaysSafePowerCompany you maintain a monopoly to keep us under yuor THUMB I KNOW IT,"yuor thumb,monopoly,thumb,yuor,alwayssafepowercompany"
4/10/2020 9:40,Easton,LazyKBanana,re: @VanessaCorwin It would be great to die with her. She dumped me though I still love her.,
4/10/2020 9:40,Northwest,ThomasFamousKramer,"re: @RunningTree u have no food, if u had food then you wouldn't say you were hungry #then","food,runningtree"
4/10/2020 9:41,Broadview,FuriousTisdaleCandy,re: @AlwaysSafePowerCompany this is propogonda I know it,"propogonda,alwayssafepowercompany"
4/10/2020 9:42,Downtown,David68F,re: @EmielRegis if youíre hurt drink mojitos itíll make you numb,"emielregis,itll,youre hurt,mojitos,youre"
4/10/2020 9:42,Weston,FearsGudrunLion,re:  @AlwaysSafePowerCompany I have never had any problems with Always Safe Power. I have nothing but good things to say. Can I have a donut?,"problems,safe,safe power,alwayssafepowercompany,power,donut"
4/10/2020 9:43,Pepper Mill,WileyBowlThomas_Lightfoot,re: @DoNotWant @AlwaysSafePowerCompany Umm TV doesn't really work rn,"tv,alwayssafepowercompany umm tv,alwayssafepowercompany,umm,donotwant"
4/10/2020 9:43,Terrapin Springs,FleetGibsonCar1970,re: @AlwaysSafePowerCompany you maintain a monopoly to keep us under yuor THUMB I KNOW IT,"yuor thumb,monopoly,thumb,yuor,alwayssafepowercompany"
4/10/2020 9:43,Cheddarford,Richard66,re: @ICYou ive heard about that diet! my Zeta Tau sister only drank mojitos for a week and lost 5 pounds!,"sister,tau,zeta tau sister,diet,zeta tau,zeta,pounds,mojitos,week"
4/10/2020 9:44,Palace Hills,B2007Zavala,re: @AlwaysSafePowerCompany this is propogonda I know it,"propogonda,alwayssafepowercompany"
4/10/2020 9:44,Old Town,FamousRCandy17,re: @DoNotWant @AlwaysSafePowerCompany Umm TV doesn't really work rn,"tv,alwayssafepowercompany umm tv,alwayssafepowercompany,umm,donotwant"
4/10/2020 9:44,Downtown,TLazyVoorhees,"re: @RunningTree u have no food, if u had food then you wouldn't say you were hungry #then","food,runningtree"
4/10/2020 9:44,Oak Willow,Reba_ToliverDog1999,re: @kristenugh I'm still alive #WinsImWaste,
4/10/2020 9:45,Southton,SmartLCouch1950,re: @VanessaCorwin im ateh tehhe hospitehal buteh iteh's so backed up I can'teh geteh in! Stehay stehrong! Zeteha Tau forever! #Tau,"ateh,hospitehal,ateh tehhe hospitehal,zeteha,zeteha tau,iteh,geteh,buteh itehs,canteh,buteh,stehay,tehhe"
4/10/2020 9:46,Downtown,LovesLindaFish,re: @DoNotWant @AlwaysSafePowerCompany Umm TV doesn't really work rn,"tv,alwayssafepowercompany umm tv,alwayssafepowercompany,umm,donotwant"
4/10/2020 9:47,Southton,FastHarlessBread49,re: @VanessaCorwin Wait till Dad hears that they're not letting me in. I'll have him make some calls #HateIllWaste,"wait,dad,calls"
4/10/2020 9:47,West Parton,TallMCouch,re: @EmielRegis if youíre hurt drink mojitos itíll make you numb,"emielregis,itll,youre hurt,mojitos,youre"
4/10/2020 9:47,Downtown,AttentativePBread32,re:  @AlwaysSafePowerCompany I have never had any problems with Always Safe Power. I have nothing but good things to say. Can I have a donut?,"problems,safe,safe power,alwayssafepowercompany,power,donut"
4/10/2020 9:48,Weston,William31Z,re: @AlwaysSafePowerCompany this is propogonda I know it,"propogonda,alwayssafepowercompany"
4/10/2020 9:50,Northwest,RunsGarciaLion,re: @AlwaysSafePowerCompany this is propogonda I know it,"propogonda,alwayssafepowercompany"
4/10/2020 9:50,Easton,James_DiffeyBird68,re: @kristenugh I'm still alive #WinsImWaste,
4/10/2020 9:51,Easton,FamousWrightCandy87,re: @kristenugh I'm still alive #WinsImWaste,
4/10/2020 9:51,Broadview,RacesHeideBear,re: @ICYou ive heard about that diet! my Zeta Tau sister only drank mojitos for a week and lost 5 pounds!,"sister,tau,zeta tau sister,diet,zeta tau,zeta,pounds,mojitos,week"
4/10/2020 9:52,East Parton,MaryCandidK,re: @VanessaCorwin im ateh tehhe hospitehal buteh iteh's so backed up I can'teh geteh in! Stehay stehrong! Zeteha Tau forever! #Tau,"ateh,hospitehal,ateh tehhe hospitehal,zeteha,zeteha tau,iteh,geteh,buteh itehs,canteh,buteh,stehay,tehhe"
4/10/2020 9:53,Old Town,BusyWCouch,re: @DoNotWant @AlwaysSafePowerCompany Umm TV doesn't really work rn,"tv,alwayssafepowercompany umm tv,alwayssafepowercompany,umm,donotwant"
4/10/2020 9:54,Weston,FastCouchAmy_Romanowski,re: @DoNotWant @AlwaysSafePowerCompany Umm TV doesn't really work rn,"tv,alwayssafepowercompany umm tv,alwayssafepowercompany,umm,donotwant"
4/10/2020 9:55,Weston,FearsGlazeMouse,re: @ICYou ive heard about that diet! my Zeta Tau sister only drank mojitos for a week and lost 5 pounds!,"sister,tau,zeta tau sister,diet,zeta tau,zeta,pounds,mojitos,week"
4/10/2020 9:56,Chapparal,ObnoxiousKellyCouch5,re: @VanessaCorwin im ateh tehhe hospitehal buteh iteh's so backed up I can'teh geteh in! Stehay stehrong! Zeteha Tau forever! #Tau,"ateh,hospitehal,ateh tehhe hospitehal,zeteha,zeteha tau,iteh,geteh,buteh itehs,canteh,buteh,stehay,tehhe"
4/10/2020 9:57,Palace Hills,Wesley_RodriguezLion1969,re: @MyNameIsYourName29 dont buy into their propogonda or theyll collect yuo up in there people machines,"people machines,mynameisyourname,machines,people,yuo,propogonda"
4/10/2020 9:58,Broadview,LovesRoyCat,re: @ICYou ive heard about that diet! my Zeta Tau sister only drank mojitos for a week and lost 5 pounds!,"sister,tau,zeta tau sister,diet,zeta tau,zeta,pounds,mojitos,week"
4/10/2020 9:58,Oak Willow,SusanFleetFagerstrom,re: @VanessaCorwin im ateh tehhe hospitehal buteh iteh's so backed up I can'teh geteh in! Stehay stehrong! Zeteha Tau forever! #Tau,"ateh,hospitehal,ateh tehhe hospitehal,zeteha,zeteha tau,iteh,geteh,buteh itehs,canteh,buteh,stehay,tehhe"
4/10/2020 10:01,Palace Hills,FamousRhodesHouse2010,re: @DoNotWant @AlwaysSafePowerCompany Umm TV doesn't really work rn,"tv,alwayssafepowercompany umm tv,alwayssafepowercompany,umm,donotwant"
4/10/2020 10:02,Easton,FearsJohnsonOctopus,re: @MyNameIsYourName29 dont buy into their propogonda or theyll collect yuo up in there people machines,"people machines,mynameisyourname,machines,people,yuo,propogonda"
4/10/2020 10:06,Broadview,FamousCCouch72,re: @MyNameIsYourName29 dont buy into their propogonda or theyll collect yuo up in there people machines,"people machines,mynameisyourname,machines,people,yuo,propogonda"
4/10/2020 10:07,Southwest,Barbara2018Frank,re: @ICYou ive heard about that diet! my Zeta Tau sister only drank mojitos for a week and lost 5 pounds!,"sister,tau,zeta tau sister,diet,zeta tau,zeta,pounds,mojitos,week"
4/10/2020 10:08,Easton,FamousMildredCar,re: @MyNameIsYourName29 dont buy into their propogonda or theyll collect yuo up in there people machines,"people machines,mynameisyourname,machines,people,yuo,propogonda"
4/10/2020 10:08,Scenic Vista,WileyNicksonBanana1956,re: @ICYou ive heard about that diet! my Zeta Tau sister only drank mojitos for a week and lost 5 pounds!,"sister,tau,zeta tau sister,diet,zeta tau,zeta,pounds,mojitos,week"
4/10/2020 10:16,Terrapin Springs,JefferyTallSmith,re: @MyNameIsYourName29 dont buy into their propogonda or theyll collect yuo up in there people machines,"people machines,mynameisyourname,machines,people,yuo,propogonda"
4/10/2020 10:22,Weston,FearsAshleyBear,re: @MyNameIsYourName29 dont buy into their propogonda or theyll collect yuo up in there people machines,"people machines,mynameisyourname,machines,people,yuo,propogonda"
4/10/2020 10:26,Downtown,FamousWatsonIcecream,re: @ICYou ive heard about that diet! my Zeta Tau sister only drank mojitos for a week and lost 5 pounds!,"sister,tau,zeta tau sister,diet,zeta tau,zeta,pounds,mojitos,week"
4/10/2020 10:27,Southwest,GuapoBussmannBanana75,re: @ICYou ive heard about that diet! my Zeta Tau sister only drank mojitos for a week and lost 5 pounds!,"sister,tau,zeta tau sister,diet,zeta tau,zeta,pounds,mojitos,week"
4/10/2020 10:33,Broadview,RunsFlor_AllenFish,re: @MyNameIsYourName29 dont buy into their propogonda or theyll collect yuo up in there people machines,"people machines,mynameisyourname,machines,people,yuo,propogonda"
4/10/2020 11:00,Old Town,BarryB,"Everywhere we go for help, we have to wait in line. Bottled water, tarps, food, or information. One line after another. There has to be a better way.","line,food,water,bottled water,information,tarps"
4/10/2020 11:03,Cheddarford,RoseWyatt,Been on line for 2 weeks,"line,weeks"
4/10/2020 11:03,Old Town,RunningTree,Let's move to Lares,"lares,s"
4/10/2020 11:03,Broadview,NoFearCher,I have had too many problems with @AlwaysSafePowerCompany i had to switch to NeverSafePowerCompany ,"problems,alwayssafepowercompany"
4/10/2020 11:04,Pepper Mill,FrancineHiggins,@VanessaCorwin thvaingey're lveoetting me in to you! i lveoove hvaingaving connections,"vanessacorwin thvaingeyre,hvaingaving,thvaingeyre,connections"
4/10/2020 11:04,Broadview,kyle,i am williing to trade my candles for cat food,"cat food,cat,candles,food"
4/10/2020 11:04,Old Town,WalkerTree,"we can't move this is our home. we must help rebuild, this only builds character #MakesItcantWonder","character makesitcantwonder,home,character,makesitcantwonder"
4/10/2020 11:05,Southwest,VanessaCorwin,Okay this hospital sucks! They wonít give me mojitos,"mojitos,hospital"
4/10/2020 11:05,Safe Town,AlwaysSafePowerCompany,"@MyNameIsYourName2 Happy to hear that! Although we do not have donuts, we are sending lots of donut-shaped power waves to your home reliably and safely! :slightly_smiling_face:","mynameisyourname,waves,donut,home,donuts,power,slightlysmilingface,donutshaped power waves,lots"
4/10/2020 11:06,Cheddarford,DerekNolan,@WalkerTree this generation cant apprecshate character,"generation,character"
4/10/2020 11:06,Old Town,OldTownGirl, Been waiting in line for tarps for the last two hours! They'd better not run out! #HateBeenWaste,",line,tarps,hours"
4/10/2020 11:06,Southwest,VanessaCorwin,Donít come to Southon yíall #GreatSouthon,",yall,dont,southon,greatsouthon"
4/10/2020 11:07,Southwest,VanessaCorwin,Theyíre not fun,theyre
4/10/2020 11:07,Old Town,wftrubble," @AlwaysSafePowerCompany half our search party has gone to wait in line for water, the other 3 of us are starting off down St. James to look for survivors. Please set up more water stations!","line,search,st,party,water,search party,st james,alwayssafepowercompany,stations,james,water stations,survivors"
4/10/2020 11:08,Old Town,Bonanza4Evr, but if no one fixes my power how will i see my show? Cody! Amos! @OldTownGirl,"cody,power,amos"
4/10/2020 11:09,Broadview,NoFearCher,Do yall think i can take my yacht out for a sail  ,"sail,yacht"
4/10/2020 11:09,Pepper Mill,FrancineHiggins,why does this hospital refuse to give me a pudding cup? im hungry! #MakesItwhy,",hospital,makesitwhy,pudding cup,cup"
4/10/2020 11:10,Southwest,VanessaCorwin,@NoFearCher are you drunk? There might be more tsunamis!!,"tsunamis,nofearcher"
4/10/2020 11:10,Cheddarford,DerekNolan,none of yuo are holding the govinment accountable because yuore COWARDS WHO WONT ACCEPT THE TRUTH,"yuore cowards,truth,govinment,cowards,yuo"
4/10/2020 11:10,Oak Willow,CiloFlame,"Watch out for your belongings if yr in Southwest, lots of thieves here","yr,southwest,thieves,belongings,lots"
4/10/2020 11:11,Cheddarford,DerekNolan,I would have left this city but Im trying to save all of yuo from yuorselves,"city,yuo,yuorselves"
